label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars,text_summary,summary_char_len,summary_approx_tok,llm_label,llm_confidence,llm_reasoning
lead_architect,100060912,microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,"cmd,command-line,console,contributions-welcome,good-first-issue,hacktoberfest,terminal,windows,windows-console,windows-terminal,wsl",103326,9299,1752,436,168335,False,False,0,3211,True,18833,False,False,False,True,39,0.1884,11.5457,"Repository: microsoft/terminal
Description: ""The new Windows Terminal and the original Windows console host, all in the same place!""
Language: C++ | Topics: cmd,command-line,console,contributions-welcome,good-first-issue,hacktoberfest,terminal,windows,windows-console,windows-terminal,wsl
Stars: 103,326 | Forks: 9,299 | Contributors: 436
Size: 168,335 KB | Repo age: 3211 days | Last commit: 0 days ago
README: present (18,833 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 39
Status: original",559,139,lead_architect,0.95,"This is a massive, multi-module system (Windows Terminal and console host) with 103k stars, 9k forks, 436 contributors, and active development over 9 years. The codebase is well-organized with CI/CD, extensive documentation, and evidence of large-scale architectural thinking. Despite no explicit test folder, the project's maturity, community, and production readiness clearly indicate lead architect level."
intern,960698654,amertakarsaadhinata/number-float32-base-identity,Evaluate the identity function for a single-precision floating-point number.,Python,"float,float32,identity,javascript,mathematics,nodejs,single,single-precision,stdlib",0,0,0,2,55,False,False,0,418,True,3572,False,True,True,False,29,0.0,0.0,"Repository: amertakarsaadhinata/number-float32-base-identity
Description: ""Evaluate the identity function for a single-precision floating-point number.""
Language: Python | Topics: float,float32,identity,javascript,mathematics,nodejs,single,single-precision,stdlib
Stars: 0 | Forks: 0 | Contributors: 2
Size: 55 KB | Repo age: 418 days | Last commit: 0 days ago
README: present (3,572 bytes)
Tests: test folder present
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 29
Status: original",513,128,senior,0.85,"The repository is well-structured with a dedicated test folder, managed dependencies, and a clear description. It is part of the stdlib project, indicating production-ready practices and modular design. The presence of comprehensive tests and a README with documentation signals senior-level engineering maturity."
lead_architect,28782747,dask/dask,Parallel computing with task scheduling,Python,"dask,numpy,pandas,pydata,python,scikit-learn,scipy",13845,1875,1241,417,131117,False,False,0,4161,True,1291,False,True,False,True,19,0.6619,9.5358,"Repository: dask/dask
Description: ""Parallel computing with task scheduling""
Language: Python | Topics: dask,numpy,pandas,pydata,python,scikit-learn,scipy
Stars: 13,845 | Forks: 1,875 | Contributors: 417
Size: 131,117 KB | Repo age: 4161 days | Last commit: 0 days ago
README: present (1,291 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 19
Status: original",412,103,lead_architect,0.95,"Dask is a large-scale, multi-module system with 13,845 stars, 417 contributors, and extensive CI/CD, reflecting advanced architecture and community impact. Its long history (4161 days) and active maintenance demonstrate production-ready practices and systems-level thinking, typical of a lead architect. The absence of a test folder is likely a false negative due to tests being in subdirectories, given the project's maturity."
intern,1248690764,Sobhard/EvolutionaryTreeApp,,Python,,0,0,0,1,25,False,False,0,2,False,0,False,False,False,False,8,0.0,0.0,"Repository: Sobhard/EvolutionaryTreeApp
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 25 KB | Repo age: 2 days | Last commit: 0 days ago
README: missing
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 8
Status: original",328,82,intern,0.95,"The repository is only 2 days old, has no README, no tests, no CI/CD, no dependency file, and only 8 root files with minimal structure. This indicates a very early-stage or hobby project with no engineering maturity, typical of an intern or beginner."
senior,165788605,ccbogel/QualCoder,"Qualitative data analysis for text, images, audio, video. Cross platform. Python 3.12 or newer and PyQt6.",Python,qualitative-data-analysis,620,128,26,41,166030,False,False,0,2689,True,18388,False,True,True,True,27,0.2031,6.4313,"Repository: ccbogel/QualCoder
Description: ""Qualitative data analysis for text, images, audio, video. Cross platform. Python 3.12 or newer and PyQt6.""
Language: Python | Topics: qualitative-data-analysis
Stars: 620 | Forks: 128 | Contributors: 41
Size: 166,030 KB | Repo age: 2689 days | Last commit: 0 days ago
README: present (18,388 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 27
Status: original",461,115,senior,0.95,"The repository has a well-organized structure with tests, CI/CD, dependency management, and comprehensive documentation. With 620 stars, 41 contributors, and active maintenance over 7 years, it demonstrates production-ready practices and collaborative development, indicating senior-level engineering maturity."
senior,956041323,kagenti/kagenti,"Main Kagenti repo - installer, UI and docs",Python,"agentic-ai,installer,kubernetes,platform,ui",217,82,195,52,15524,False,False,0,426,True,15053,False,True,False,True,33,2.378,5.3845,"Repository: kagenti/kagenti
Description: ""Main Kagenti repo - installer, UI and docs""
Language: Python | Topics: agentic-ai,installer,kubernetes,platform,ui
Stars: 217 | Forks: 82 | Contributors: 52
Size: 15,524 KB | Repo age: 426 days | Last commit: 0 days ago
README: present (15,053 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 33
Status: original",406,101,senior,0.85,"The repository has a well-organized structure with 33 root files, CI/CD configured, dependency management, and a large contributor community (52 contributors) indicating collaborative development. However, the absence of a test folder and Docker configuration suggests it may not be fully production-ready, but the overall signals point to senior-level engineering maturity."
template_boilerplate,533578412,github/codespaces-flask,,CSS,,101,247,8,5,75,False,False,96,1358,True,742,False,True,False,False,7,0.0324,4.625,"Repository: github/codespaces-flask
Description: ""nan""
Language: CSS | Topics: nan
Stars: 101 | Forks: 247 | Contributors: 5
Size: 75 KB | Repo age: 1358 days | Last commit: 96 days ago
README: present (742 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 7
Status: original",330,82,template_boilerplate,0.95,"This repository is a minimal Flask starter template with no tests, no CI/CD, and a small size (75 KB), clearly intended as a scaffold for GitHub Codespaces. The presence of a README and dependency management suggests it's meant to be copied and extended, not a production application. For recruiters, this indicates the author likely created a reusable template rather than a complex system, which is low signal for senior engineering roles."
senior,842268147,cassandra/home-information,"Home Information - Your home, your data, organized.",Python,,534,28,28,4,48215,False,False,0,651,True,5781,True,False,False,True,23,1.0,6.2823,"Repository: cassandra/home-information
Description: ""Home Information - Your home, your data, organized.""
Language: Python | Topics: nan
Stars: 534 | Forks: 28 | Contributors: 4
Size: 48,215 KB | Repo age: 651 days | Last commit: 0 days ago
README: present (5,781 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: no dependency file
Root file count: 23
Status: original",407,101,senior,0.85,"The repository has a well-organized structure with 23 root files, a Dockerfile, and CI/CD configured, indicating production-ready practices. Despite lacking a test folder and dependency file, the presence of a detailed README, active maintenance (last commit today), and a moderate star count suggest a mature project. The absence of tests is a minor gap, but overall signals point to senior-level engineering."
intern,1247591688,Jgalvis01/sistemas-inteligentes-Gammy,,Python,,0,0,0,2,54,False,False,0,4,True,4520,False,True,False,False,6,0.0,0.0,"Repository: Jgalvis01/sistemas-inteligentes-Gammy
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 54 KB | Repo age: 4 days | Last commit: 0 days ago
README: present (4,520 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 6
Status: original",341,85,junior,0.85,"The repository has basic folder structure and dependency management, but lacks tests, CI/CD, and Docker, indicating a functional but not production-ready project. With only 2 contributors and a very recent creation date, it shows early-stage development typical of a junior engineer."
lead_architect,43723161,helm/helm,The Kubernetes Package Manager,Go,"chart,charts,cncf,helm,kubernetes",29822,7622,418,373,27743,False,False,0,3886,True,4410,False,True,False,True,21,0.0548,10.303,"Repository: helm/helm
Description: ""The Kubernetes Package Manager""
Language: Go | Topics: chart,charts,cncf,helm,kubernetes
Stars: 29,822 | Forks: 7,622 | Contributors: 373
Size: 27,743 KB | Repo age: 3886 days | Last commit: 0 days ago
README: present (4,410 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 21
Status: original",381,95,lead_architect,0.95,"Helm is a large-scale, multi-module system with a complex architecture, extensive test suites (though not in a single 'test' folder, tests are present across the codebase), advanced CI/CD, and a substantial contributor community (373 contributors). It reflects systems-level thinking and organizational impact as a CNCF project, clearly indicating lead architect maturity."
senior,909755274,PrimeIntellect-ai/prime,"Official CLI and Python SDK for Prime Intellect - access GPU compute, remote sandboxes, RL environments, and distributed training infrastructure for AI development at scale.",Python,,201,44,39,30,10215,False,False,0,514,True,7349,False,True,False,True,10,0.8864,5.3083,"Repository: PrimeIntellect-ai/prime
Description: ""Official CLI and Python SDK for Prime Intellect - access GPU compute, remote sandboxes, RL environments, and distributed training infrastructure for AI development at scale.""
Language: Python | Topics: nan
Stars: 201 | Forks: 44 | Contributors: 30
Size: 10,215 KB | Repo age: 514 days | Last commit: 0 days ago
README: present (7,349 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 10
Status: original",504,126,senior,0.85,"The repository is a well-structured CLI and SDK with CI/CD, dependency management, and a large contributor base (30 contributors), indicating production-ready practices. However, the absence of a test folder and Docker configuration slightly lowers the confidence from lead_architect level. It demonstrates strong engineering maturity suitable for a senior role."
junior,913905650,geigerzaehler/oidc-provider-mock,A mock OpenID Provider server to test and develop OpenID Connect authentication,Python,"mock-server,oidc,openid,openid-connect,openid-provider,test",35,12,3,8,1264,False,False,0,504,True,2983,True,True,True,True,19,0.25,3.5835,"Repository: geigerzaehler/oidc-provider-mock
Description: ""A mock OpenID Provider server to test and develop OpenID Connect authentication""
Language: Python | Topics: mock-server,oidc,openid,openid-connect,openid-provider,test
Stars: 35 | Forks: 12 | Contributors: 8
Size: 1,264 KB | Repo age: 504 days | Last commit: 0 days ago
README: present (2,983 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 19
Status: original",489,122,senior,0.85,"The repository is well-structured with a test folder, CI/CD configuration, Docker support, and dependency management, indicating production-ready practices. It has multiple contributors and recent commits, showing active maintenance. The clear description and documentation make it suitable for real-world use in testing OpenID Connect authentication, reflecting senior-level engineering maturity."
